ID,Name,Team,Spiele,Tore,Assists,Gelbe.Karten,Gelb.Rote.Karten,Rote.Karten,Einwechslung,Auswechslung,Spielzeit,X11.des.Tages,Nummer,playtime_ratio,avg_playtime_per_game,scorerpoints_per_game,best_player_appearances,best_player_ratio,total_points,matches_played,match_diff,points_per_game,normalized_points_per_game,weighted_score,most_position,second_position,position_percentage,second_position_percentage
2204177,Maximilian De Rosnay,FC Internationale Berlin 1980,6,2,0,0,0,0,1,1,462,0,17,0.395,0.856,0.333,0,0,0,0,6,0,0,0.29,NA,NA,NA%,0%
2205011,Emmanuel Sokowonci Daniel,FC Viktoria 1889 Berlin II,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2207010,Mohamad Faramarzi,Türkiyemspor Berlin,8,0,0,0,0,0,8,0,137,0,20,0.117,0.19,0,0,0,0,0,8,0,0,0.073,NA,NA,NA%,0%
2221430,Roger Gonzalez I Hermosa,FC Internationale Berlin 1980,1,0,0,0,0,0,0,0,90,0,40,0.077,1,0,0,0,3,1,0,3,1,0.623,TW,NA,100%,0%
2248604,Joshua Isaias Almedom,FC Viktoria 1889 Berlin II,8,2,0,0,0,0,6,2,251,0,3,0.215,0.349,0.25,1,0.125,3,2,6,1.5,0.5,0.372,RM,NA,12%,0%
2267120,Ezher Akbulut,Berliner SC II,10,0,0,0,0,0,2,7,599,0,23,0.512,0.666,0,0,0,9,7,3,1.286,0.429,0.458,LM,RM,40%,10%
2268475,Adrian Welch,FSV Berolina Stralau 1901,4,2,0,0,0,0,1,2,274,0,7,0.234,0.761,0.5,1,0.25,3,2,2,1.5,0.5,0.497,ST,NA,50%,0%
2268670,Yannick Djekonbe,SC Borsigwalde 1910,2,0,0,0,0,0,2,0,22,0,20,0.019,0.122,0,0,0,0,0,2,0,0,0.03,NA,NA,NA%,0%
2278083,Argjent Krasniqi,BSV Al-Dersimspor,9,2,0,0,0,0,5,1,427,0,12,0.365,0.527,0.222,0,0,3,4,5,0.75,0.25,0.315,ST,NA,33%,0%
2279859,Nicholas Cartwright Stanley,FC Internationale Berlin 1980,11,2,0,0,0,0,0,6,917,0,18,0.784,0.926,0.182,3,0.273,17,12,-1,1.417,0.472,0.691,ZOM,ZM,55%,36%
2285443,Jonas Maroske,BSV Eintracht Mahlsdorf II,9,5,1,0,0,0,2,1,702,4,6,0.6,0.867,0.667,2,0.222,15,7,2,2.143,0.714,0.706,ZM,ST,56%,22%
2285444,Tim Pötig,BSV Eintracht Mahlsdorf II,10,0,2,0,0,0,3,4,605,0,15,0.517,0.672,0.2,1,0.1,10,7,3,1.429,0.476,0.51,RV,LM,60%,10%
2285446,Kilian Oliver Reinke,BSV Eintracht Mahlsdorf II,13,0,1,1,0,0,9,2,502,0,21,0.429,0.429,0.077,0,0,7,4,9,1.75,0.583,0.448,LV,RM,23%,8%
2285761,Rayan Ait Manssour,FC Viktoria 1889 Berlin II,13,7,7,0,0,0,1,4,1026,3,19,0.877,0.877,1.077,1,0.077,7,4,9,1.75,0.583,0.695,LM,ST,15%,8%
2288462,Farouk Ben Mustapha,BFC Meteor 06,6,1,1,2,0,0,4,2,257,0,18,0.22,0.476,0.333,0,0,3,1,5,3,1,0.561,CF,NA,17%,0%
2294556,Oscar Reinaldo Avendano Leon,FC Internationale Berlin 1980,7,2,0,0,0,0,1,4,495,0,30,0.423,0.786,0.286,0,0,1,1,6,1,0.333,0.417,LM,NA,14%,0%
2294557,Sebastian Basaure Larrain,FC Internationale Berlin 1980,1,0,0,0,0,0,1,0,22,0,NA,0.019,0.244,0,0,0,0,0,1,0,0,0.054,NA,NA,NA%,0%
2302529,Adnan Shah,FSV Berolina Stralau 1901,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2305754,Leon Splanemann,BFC Meteor 06,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2313642,Daniel Hölbling,FC Viktoria 1889 Berlin II,4,1,0,0,0,0,0,0,360,0,15,0.308,1,0.25,2,0.5,4,2,2,2,0.667,0.709,ST,NA,50%,0%
2317883,Lukas Czernitzky,VfB Concordia Britz 1916,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2318883,Piet Kühn,VfB Concordia Britz 1916,10,3,0,0,0,0,0,5,775,0,21,0.662,0.861,0.3,2,0.2,16,12,-2,1.333,0.444,0.609,TW,LM,80%,50%
2319724,Adam Barnat,SC Borsigwalde 1910,2,0,0,0,0,0,1,1,68,0,6,0.058,0.378,0,0,0,3,1,1,3,1,0.493,LM,NA,50%,0%
2321729,Philip Wieser,VfB Concordia Britz 1916,10,0,0,0,0,0,3,4,657,0,17,0.562,0.73,0,1,0.1,1,8,2,0.125,0.042,0.361,LM,ZM,40%,30%
2328786,Timo Brei,SV Stern Britz 1889,4,2,0,0,0,0,0,0,360,1,NA,0.308,1,0.5,1,0.25,3,4,0,0.75,0.25,0.467,IV,RV,75%,25%
2328813,Lewi Dawit Molalegn,Berliner SV 1892,11,1,0,0,0,0,4,6,608,0,15,0.52,0.614,0.091,4,0.364,12,7,4,1.714,0.571,0.617,ST,ZM,27%,18%
2335873,Pascal Ulrich,TSV Rudow Berlin,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2336484,Ibrahim Celik,BFC Meteor 06,9,0,1,0,0,0,7,2,288,0,47,0.246,0.356,0.111,0,0,3,3,6,1,0.333,0.278,RF,RM,11%,11%
2338606,Steven Demarr Saunders,BFC Meteor 06,8,0,1,2,0,0,3,4,389,0,14,0.332,0.54,0.125,0,0,9,5,3,1.8,0.6,0.448,RM,NA,62%,0%
2338815,Eric Ekandille,Berliner SC II,2,0,0,0,0,0,0,1,141,0,28,0.121,0.783,0,0,0,2,2,0,1,0.333,0.326,RM,NA,100%,0%
2339579,Eike Barth,Berliner SC II,5,0,0,0,0,0,2,2,321,0,25,0.274,0.713,0,0,0,3,3,2,1,0.333,0.358,ST,NA,60%,0%
2341683,Anton Louis Süring,Köpenicker FC,2,0,0,0,0,0,1,1,63,0,NA,0.054,0.35,0,0,0,1,1,1,1,0.333,0.22,LV,NA,50%,0%
2341685,Lennart Will,Köpenicker FC,1,0,0,0,0,0,1,0,7,0,NA,0.006,0.078,0,0,0,0,0,1,0,0,0.017,NA,NA,NA%,0%
2341687,Jamie Dell Bullock,FC Internationale Berlin 1980,9,0,0,0,0,0,5,4,359,0,3,0.307,0.443,0,0,0,5,4,5,1.25,0.417,0.347,RV,IV,22%,11%
2341689,Joel Broughton Weeks,FC Internationale Berlin 1980,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2342434,Keita Udo,SV Empor Berlin II,5,0,0,0,0,0,2,2,265,0,12,0.226,0.589,0,1,0.2,3,4,1,0.75,0.25,0.346,ZM,ZDM,40%,20%
2346194,Süleyman Aktas,TSV Rudow Berlin,6,0,0,0,0,0,5,1,63,0,29,0.054,0.117,0,0,0,9,6,0,1.5,0.5,0.24,TW,ST,67%,17%
2346195,Ahmad Haj Youssef,TSV Rudow Berlin,9,1,0,0,0,0,7,1,286,0,19,0.244,0.353,0.111,0,0,3,1,8,3,1,0.544,LM,NA,11%,0%
2356828,Zachariah Mohamed Dukuly,FC Internationale Berlin 1980,2,0,0,0,0,1,2,0,11,0,21,0.009,0.061,0,0,0,0,0,2,0,0,0.015,NA,NA,NA%,0%
2356835,Luca Seeber,Köpenicker FC,2,0,0,0,0,0,0,0,180,0,12,0.154,1,0,1,0.5,3,2,0,1.5,0.5,0.596,TW,NA,100%,0%
2358689,Tobias Brandt,Köpenicker FC,9,0,0,0,0,0,8,1,276,0,7,0.236,0.341,0,0,0,1,1,8,1,0.333,0.272,ST,NA,11%,0%
2359467,Laurens Cerny,SV Empor Berlin II,10,0,0,0,0,0,2,4,710,0,20,0.607,0.789,0,2,0.2,7,9,1,0.778,0.259,0.504,ZM,ZDM,60%,20%
2369253,Sebastian Naicker,FC Viktoria 1889 Berlin II,3,0,0,0,0,0,3,0,111,0,31,0.095,0.411,0,0,0,0,0,3,0,0,0.111,NA,NA,NA%,0%
2369259,Marlon Mayen Guzman,FC Internationale Berlin 1980,4,0,0,0,0,0,4,0,35,0,16,0.03,0.097,0,0,0,0,0,4,0,0,0.028,NA,NA,NA%,0%
2375955,Felix Wittenburg,Köpenicker FC,5,2,0,0,0,0,3,1,252,0,24,0.215,0.56,0.4,1,0.2,0,2,3,0,0,0.237,LM,ZM,20%,20%
2375959,Mohamad El-Ali,Türkiyemspor Berlin,2,0,0,0,0,0,2,0,39,0,42,0.033,0.217,0,0,0,0,0,2,0,0,0.053,NA,NA,NA%,0%
2375973,Joao Victor Souza Rosa,VfB Concordia Britz 1916,7,1,0,0,0,0,6,1,240,0,24,0.205,0.381,0.143,0,0,0,0,7,0,0,0.138,NA,NA,NA%,0%
2378543,Konstantin Joseski,Berliner SC II,3,0,0,0,0,0,3,0,89,0,NA,0.076,0.33,0,0,0,0,0,3,0,0,0.089,NA,NA,NA%,0%
2378545,Alexander Lorenz,Berliner SC II,3,3,0,0,0,0,3,0,111,0,11,0.095,0.411,1,1,0.333,0,0,3,0,0,0.211,NA,NA,NA%,0%
2378546,Nino Zamorano,Berliner SC II,5,0,1,0,0,0,5,0,75,0,22,0.064,0.167,0.2,0,0,0,0,5,0,0,0.053,NA,NA,NA%,0%
2378715,Denys Kovtun,FSV Berolina Stralau 1901,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2389685,Sadjad Rassuli,SC Borsigwalde 1910,1,0,0,0,0,0,1,0,23,0,NA,0.02,0.256,0,0,0,0,0,1,0,0,0.057,NA,NA,NA%,0%
2393415,Nikita Ovcharov,FC Internationale Berlin 1980,1,0,0,0,0,0,1,0,26,0,NA,0.022,0.289,0,0,0,0,0,1,0,0,0.064,NA,NA,NA%,0%
2394633,Mohammad Kassem,SC Borsigwalde 1910,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
