Spieltag,Heim,Auswärts,H_tore,A_tore,HeimFormation,HeimStartelf,HeimSubs,ToreRaw,where,size,AuswaertsFormation,AuswaertsStartelf,AuswaertsSubs
32,SC Charlottenburg,Füchse Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
32,SFC Stern 1900,TSV Mariendorf 1897,NA,NA,formation unclear,,,,away,NA,formation unclear,,
33,SFC Stern 1900,Füchse Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
33,SV BW Hohen Neuendorf,VSG Altglienicke II,NA,NA,formation unclear,,,,home,NA,formation unclear,,
33,Berlin Türkspor,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
33,FSV Spandauer Kickers,SV Empor Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
33,SC Staaken,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
33,1. FC Wilmersdorf,SC Charlottenburg,NA,NA,formation unclear,,,,home,NA,formation unclear,,
33,SSC Südwest 1947,Frohnauer SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
33,TSV Rudow Berlin,Berliner SC,NA,NA,formation unclear,,,,home,NA,formation unclear,,
33,Polar Pinguin Berlin,TSV Mariendorf 1897,NA,NA,formation unclear,,,,home,NA,formation unclear,,
33,Füchse Berlin,SFC Stern 1900,NA,NA,formation unclear,,,,away,NA,formation unclear,,
33,VSG Altglienicke II,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
33,Sp.Vg. Blau Weiß 1890 Berlin,Berlin Türkspor,NA,NA,formation unclear,,,,away,NA,formation unclear,,
33,SV Empor Berlin,FSV Spandauer Kickers,NA,NA,formation unclear,,,,away,NA,formation unclear,,
33,VfB Fortuna Biesdorf,SC Staaken,NA,NA,formation unclear,,,,away,NA,formation unclear,,
33,SC Charlottenburg,1. FC Wilmersdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
33,Frohnauer SC,SSC Südwest 1947,NA,NA,formation unclear,,,,away,NA,formation unclear,,
33,Berliner SC,TSV Rudow Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
33,TSV Mariendorf 1897,Polar Pinguin Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
34,1. FC Wilmersdorf,VfB Fortuna Biesdorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
34,TSV Mariendorf 1897,SSC Südwest 1947,NA,NA,formation unclear,,,,home,NA,formation unclear,,
34,Sp.Vg. Blau Weiß 1890 Berlin,VSG Altglienicke II,NA,NA,formation unclear,,,,home,NA,formation unclear,,
34,SFC Stern 1900,Polar Pinguin Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
34,SC Charlottenburg,FSV Spandauer Kickers,NA,NA,formation unclear,,,,home,NA,formation unclear,,
34,Füchse Berlin,TSV Rudow Berlin,NA,NA,formation unclear,,,,home,NA,formation unclear,,
34,SV Empor Berlin,Berlin Türkspor,NA,NA,formation unclear,,,,home,NA,formation unclear,,
34,Berliner SC,SC Staaken,NA,NA,formation unclear,,,,home,NA,formation unclear,,
34,Frohnauer SC,SV BW Hohen Neuendorf,NA,NA,formation unclear,,,,home,NA,formation unclear,,
34,VfB Fortuna Biesdorf,1. FC Wilmersdorf,NA,NA,formation unclear,,,,away,NA,formation unclear,,
34,SSC Südwest 1947,TSV Mariendorf 1897,NA,NA,formation unclear,,,,away,NA,formation unclear,,
34,VSG Altglienicke II,Sp.Vg. Blau Weiß 1890 Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
34,Polar Pinguin Berlin,SFC Stern 1900,NA,NA,formation unclear,,,,away,NA,formation unclear,,
34,FSV Spandauer Kickers,SC Charlottenburg,NA,NA,formation unclear,,,,away,NA,formation unclear,,
34,TSV Rudow Berlin,Füchse Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
34,Berlin Türkspor,SV Empor Berlin,NA,NA,formation unclear,,,,away,NA,formation unclear,,
34,SC Staaken,Berliner SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
34,SV BW Hohen Neuendorf,Frohnauer SC,NA,NA,formation unclear,,,,away,NA,formation unclear,,
