ID,Name,Team,Spiele,Tore,Assists,Gelbe.Karten,Gelb.Rote.Karten,Rote.Karten,Einwechslung,Auswechslung,Spielzeit,X11.des.Tages,Nummer,playtime_ratio,avg_playtime_per_game,scorerpoints_per_game,best_player_appearances,best_player_ratio,total_points,matches_played,match_diff,points_per_game,normalized_points_per_game,weighted_score,most_position,second_position,position_percentage,second_position_percentage
2045364,Mohammad Mansour,BSV Eintracht Mahlsdorf II,13,1,1,1,0,0,0,5,1056,0,5,0.391,0.903,0.154,1,0.077,26,13,0,2,0.667,0.749,IV,NA,92%,0%
2052872,Mustafa Kemal Karaman,Türkiyemspor Berlin,19,1,0,0,0,0,3,7,1333,0,11,0.494,0.78,0.053,0,0,17,15,4,1.133,0.378,0.519,LV,IV,53%,5%
2053407,Alexander Dikarev,FC Viktoria 1889 Berlin II,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,1,1,0,1,0,0,0,0.507,ZM,NA,100%,0%
2055022,Saif Merabti,FC Internationale Berlin 1980,7,1,0,0,0,0,4,4,256,0,NA,0.095,0.406,0.143,0,0,6,3,4,2,0.667,0.567,RM,ST,14%,14%
2055520,Fonseca Pereira Mendes,FC Viktoria 1889 Berlin II,23,1,0,0,0,0,1,7,1833,0,25,0.679,0.886,0.043,1,0.043,7,3,20,2.333,0.778,0.87,RV,LV,9%,4%
2056527,Dmytro Karika,FC Viktoria 1889 Berlin II,3,0,0,0,0,0,0,0,270,1,30,0.1,1,0,1,0.333,4,3,0,1.333,0.444,0.631,TW,NA,100%,0%
2057618,Arda Isik,BFC Preussen II,11,2,0,0,1,0,1,1,928,0,NA,0.344,0.937,0.182,7,0.636,16,10,1,1.6,0.533,0.82,LM,ST,64%,18%
2058677,Moritz Brune,Berliner SC II,1,2,0,0,0,0,1,0,19,0,17,0.007,0.211,2,1,1,0,0,1,0,0,0.344,NA,NA,NA%,0%
2063235,Jean Paul Ajala-Alexis,BFC Meteor 06,9,6,2,0,0,1,3,1,623,2,NA,0.231,0.769,0.889,4,0.444,11,5,4,2.2,0.733,0.847,ST,NA,44%,0%
2064366,Yulian Andres Cordoba Moreno,BSV Eintracht Mahlsdorf II,3,2,0,0,0,0,0,3,171,0,NA,0.063,0.633,0.667,0,0,0,0,3,0,0,0.139,NA,NA,NA%,0%
2065381,Maciej Macias,FC Viktoria 1889 Berlin II,11,3,1,0,0,0,4,5,629,1,24,0.233,0.635,0.364,1,0.091,13,7,4,1.857,0.619,0.634,ZOM,ZM,27%,18%
2065608,Christian Müller,BFC Preussen II,15,0,0,0,0,0,4,9,809,0,25,0.3,0.599,0,0,0,14,11,4,1.273,0.424,0.477,ZDM,ZM,40%,13%
2066356,Dennis Bohnsack,Köpenicker FC,24,15,0,0,0,0,1,11,1868,6,9,0.692,0.865,0.625,8,0.333,37,23,1,1.609,0.536,0.787,ST,LM,58%,21%
2066357,Noah Maximilian Laske,Köpenicker FC,14,0,0,0,0,0,1,12,932,0,19,0.345,0.74,0,1,0.071,21,13,1,1.615,0.538,0.615,RV,RM,50%,21%
2071635,Yigit Öncü,Berliner SC II,5,0,1,0,0,0,3,2,254,0,24,0.094,0.564,0.2,0,0,0,2,3,0,0,0.132,ZM,NA,40%,0%
2071667,Nicolas Costa Echeverria,FC Internationale Berlin 1980,23,6,0,0,0,0,0,0,2070,0,4,0.767,1,0.261,0,0,1,2,21,0.5,0.167,0.47,IV,NA,9%,0%
2075030,Cliff Boanu,SV Stern Britz 1889,24,3,1,2,0,1,1,12,1809,3,29,0.67,0.838,0.167,4,0.167,7,22,2,0.318,0.106,0.426,LM,RM,38%,33%
2085088,Oskar Klauke,Köpenicker FC,14,0,0,0,0,0,12,0,377,0,20,0.14,0.299,0,0,0,3,2,12,1.5,0.5,0.438,LV,RV,7%,7%
2099301,Juan José Swett Barros,FC Internationale Berlin 1980,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2110190,Nana Nkrumah,FC Viktoria 1889 Berlin II,14,1,0,0,0,0,13,2,180,0,12,0.067,0.143,0.071,0,0,0,1,13,0,0,0.042,ST,NA,7%,0%
2110511,Jonas Lück,SV Stern Britz 1889,11,0,0,0,0,0,0,1,956,0,18,0.354,0.966,0,0,0,6,11,0,0.545,0.182,0.391,TW,NA,100%,0%
2112145,Cihat Yildirim,FSV Berolina Stralau 1901,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,3,0,5,5,-5,1,0.333,0.233,ZDM,ZOM,0,0%
2113936,Kemo Andresen,Türkiyemspor Berlin,8,0,1,0,0,0,5,3,322,0,NA,0.119,0.447,0.125,0,0,7,3,5,2.333,0.778,0.658,RM,LM,25%,12%
2113936,Kemo Andresen,BFC Preussen II,1,0,0,0,0,0,1,0,27,0,NA,0.01,0.3,0,0,0,7,3,-2,2.333,0.778,0.606,RM,LM,200%,100%
2115439,Mert Arslan,TSV Rudow Berlin,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,9,6,-6,1.5,0.5,0.35,TW,NA,0,0%
2115448,Dominic Kranz,FC Internationale Berlin 1980,19,5,0,0,0,0,3,5,1407,0,7,0.521,0.823,0.263,3,0.158,31,16,3,1.938,0.646,0.768,LM,LV,26%,21%
2124125,Carl-Lennart Stöver,BSV Eintracht Mahlsdorf II,21,5,0,0,0,1,0,7,1728,0,19,0.64,0.914,0.238,0,0,32,21,0,1.524,0.508,0.666,LV,NA,76%,0%
2125148,Marques Brunow,Köpenicker FC,8,0,0,0,0,0,5,2,208,0,NA,0.077,0.289,0,0,0,4,3,5,1.333,0.444,0.384,IV,RV,12%,12%
2126300,Yeifre Diaz Chacon,Türkiyemspor Berlin,1,0,0,0,0,0,1,0,57,0,NA,0.021,0.633,0,0,0,0,0,1,0,0,0.131,NA,NA,NA%,0%
2126918,Mehmet Akif Bakiroglugil,VfB Concordia Britz 1916,2,0,0,0,0,0,2,0,14,0,18,0.005,0.078,0,0,0,0,0,2,0,0,0.017,NA,NA,NA%,0%
2132646,Abdullah Bayram,TSV Rudow Berlin,25,2,0,0,0,0,8,11,1427,0,21,0.529,0.634,0.08,5,0.2,35,13,12,2.692,0.897,0.921,LM,RV,28%,8%
2133061,Simon Riedel,Berliner SC II,22,0,0,0,0,0,4,3,1653,0,14,0.612,0.835,0,5,0.227,24,18,4,1.333,0.444,0.669,RV,LV,68%,9%
2139385,Pedro Lucas Santanna Miranda Silva,SC Borsigwalde 1910,15,10,0,0,0,0,2,7,1149,5,10,0.426,0.851,0.667,1,0.067,3,1,14,3,1,0.976,ST,NA,7%,0%
2140970,Jacques Kahra,FC Internationale Berlin 1980,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,0,0,0,1,0,0,0,0.207,IV,NA,100%,0%
2141926,Matias Ignacio Bottiglieri,SV Stern Britz 1889,7,0,0,0,0,0,3,3,348,0,NA,0.129,0.552,0,0,0,0,4,3,0,0,0.136,ST,NA,57%,0%
2151624,Lancine Braunert,FC Internationale Berlin 1980,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2154574,Theo Kagoue,BFC Preussen II,15,2,0,0,0,0,8,6,744,0,45,0.276,0.551,0.133,1,0.067,3,7,8,0.429,0.143,0.286,RM,ST,20%,13%
2155721,Ali Ismail Gashi,Türkiyemspor Berlin,13,0,1,0,0,0,5,4,737,0,12,0.273,0.63,0.077,3,0.231,17,13,0,1.308,0.436,0.555,ZDM,RM,31%,23%
2155721,Ali Ismail Gashi,Berliner SV 1892,5,0,0,0,0,0,3,2,131,0,12,0.049,0.291,0,3,0.6,17,13,-8,1.308,0.436,0.553,ZDM,RM,80%,60%
2160345,Ilai Harder,VfB Concordia Britz 1916,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2162072,Joao Victor Braga De Souza,SC Borsigwalde 1910,15,0,0,0,1,0,1,1,1258,4,2,0.466,0.932,0,0,0,3,1,14,3,1,0.98,IV,NA,7%,0%
2169394,Julian Duczmal,SV Empor Berlin II,4,0,0,0,0,0,2,1,213,0,NA,0.079,0.592,0,0,0,2,2,2,1,0.333,0.368,ZM,NA,50%,0%
2174136,Luca Munsky,Köpenicker FC,22,2,0,0,0,0,13,5,967,0,3,0.358,0.488,0.091,1,0.045,10,9,13,1.111,0.37,0.442,LV,RV,36%,5%
2179211,Mehdi Bencheikh,SC Borsigwalde 1910,4,0,0,0,0,0,1,1,267,0,NA,0.099,0.742,0,0,0,2,3,1,0.667,0.222,0.324,IV,LM,50%,25%
2181029,Jonathan Schäfer,BSV Al-Dersimspor,23,0,1,0,0,0,3,5,1808,0,18,0.67,0.873,0.043,2,0.087,28,21,2,1.333,0.444,0.646,LV,LM,65%,13%
2181075,Oskar Denis Cuesta,SC Borsigwalde 1910,8,0,0,0,0,0,4,5,342,0,11,0.127,0.475,0,0,0,3,1,7,3,1,0.82,NA,NA,NA%,0%
2182604,Billy Bradley Tuckerman,SV Empor Berlin II,8,4,0,0,0,0,2,4,464,1,NA,0.172,0.644,0.5,0,0,8,6,2,1.333,0.444,0.474,RM,ST,62%,12%
2189087,Cristobal Del Fierro,FC Internationale Berlin 1980,23,0,0,0,0,0,0,0,2070,0,1,0.767,1,0,0,0,0,0,23,0,0,0.353,NA,NA,NA%,0%
2189090,Ryan Max Robert French,FC Internationale Berlin 1980,21,5,0,0,0,0,6,13,1255,0,14,0.465,0.664,0.238,3,0.143,21,15,6,1.4,0.467,0.595,RM,ST,19%,19%
2196188,Ognyan Stefanov,FC Viktoria 1889 Berlin II,8,1,0,0,0,0,8,0,72,0,16,0.027,0.1,0.125,0,0,0,0,8,0,0,0.025,NA,NA,NA%,0%
2199158,Osben-Dario Ondo Mangue,Köpenicker FC,11,2,0,0,0,0,6,3,466,0,2,0.173,0.471,0.182,0,0,0,0,11,0,0,0.129,NA,NA,NA%,0%
2200063,Rafael Mentrup,SV Empor Berlin II,21,0,0,0,0,0,12,8,821,0,21,0.304,0.434,0,1,0.048,6,9,12,0.667,0.222,0.318,LM,RM,24%,10%
2202103,Laszlo Braun,SV Empor Berlin II,14,0,0,0,0,0,6,7,715,0,22,0.265,0.567,0,2,0.143,8,8,6,1,0.333,0.443,LM,ST,21%,21%
2202118,Daniil Savenko,SV Empor Berlin II,4,0,0,0,0,0,4,0,72,0,18,0.027,0.2,0,0,0,0,0,4,0,0,0.045,NA,NA,NA%,0%
2204177,Maximilian De Rosnay,FC Internationale Berlin 1980,9,4,0,0,0,0,1,4,690,0,17,0.256,0.852,0.444,0,0,0,0,9,0,0,0.222,NA,NA,NA%,0%
2205011,Emmanuel Sokowonci Daniel,FC Viktoria 1889 Berlin II,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2206016,Tarkan Taskiran,BFC Preussen II,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,1,1,0,1,0,0,0,0.507,IV,NA,100%,0%
2207010,Mohamad Faramarzi,Türkiyemspor Berlin,14,2,0,0,0,0,13,1,322,0,20,0.119,0.256,0.143,0,0,3,1,13,3,1,0.775,RM,NA,7%,0%
2211860,Baran Daskan,BFC Preussen II,2,0,0,0,0,0,0,0,180,0,NA,0.067,1,0,1,0.5,0,2,0,0,0,0.363,IV,NA,100%,0%
2221430,Roger Gonzalez Hermosa,FC Internationale Berlin 1980,6,0,0,0,0,0,1,0,487,0,40,0.18,0.902,0,0,0,3,1,5,3,1,0.916,TW,NA,17%,0%
2233337,Luis Ploschenz,SV Empor Berlin II,6,3,0,0,0,0,1,3,396,0,NA,0.147,0.733,0.5,1,0.167,6,5,1,1.2,0.4,0.506,RM,LM,50%,17%
2236859,Efe Gültekin,Berliner SC II,1,0,0,0,0,0,1,0,36,0,NA,0.013,0.4,0,0,0,0,0,1,0,0,0.083,NA,NA,NA%,0%
2248604,Joshua Isaias Almedom,FC Viktoria 1889 Berlin II,20,5,1,0,0,0,7,7,1209,4,3,0.448,0.672,0.3,5,0.25,22,13,7,1.692,0.564,0.694,RM,RV,30%,15%
2264004,Maximilian Louis Alexis Caspar de Rosnay,FC Internationale Berlin 1980,8,1,0,0,0,0,0,2,699,0,NA,0.259,0.971,0.125,0,0,0,0,8,0,0,0.246,NA,NA,NA%,0%
2267120,Ezher Akbulut,Berliner SC II,24,1,0,0,0,0,7,14,1427,0,23,0.529,0.661,0.042,0,0,18,16,8,1.125,0.375,0.501,LM,RM,42%,8%
2268475,Adrian Welch,FSV Berolina Stralau 1901,7,3,0,0,0,0,3,2,430,0,7,0.159,0.683,0.429,1,0.143,3,3,4,1,0.333,0.445,ST,NA,43%,0%
2268670,Yannick Djekonbe,SC Borsigwalde 1910,2,0,0,0,0,0,2,0,22,0,20,0.008,0.122,0,0,0,0,0,2,0,0,0.026,NA,NA,NA%,0%
2278083,Argjent Krasniqi,BSV Al-Dersimspor,26,6,0,0,0,0,6,5,1869,0,12,0.692,0.799,0.231,1,0.038,17,18,8,0.944,0.315,0.53,ST,LM,50%,8%
2279859,Nicholas Cartwright Stanley,FC Internationale Berlin 1980,19,7,0,0,0,0,0,9,1529,1,18,0.566,0.894,0.368,4,0.211,26,19,0,1.368,0.456,0.675,ZOM,ZM,42%,37%
2285435,Artur Reder,BSV Eintracht Mahlsdorf II,2,0,0,0,0,0,2,0,4,0,NA,0.001,0.022,0,0,0,0,0,2,0,0,0.005,NA,NA,NA%,0%
2285443,Jonas Maroske,BSV Eintracht Mahlsdorf II,21,6,2,0,0,0,3,6,1670,4,6,0.619,0.884,0.381,2,0.095,19,16,5,1.188,0.396,0.606,ZM,ST,38%,19%
2285444,Tim Pötig,BSV Eintracht Mahlsdorf II,23,0,5,0,0,0,6,6,1554,1,15,0.576,0.751,0.217,3,0.13,17,18,5,0.944,0.315,0.525,RV,LM,57%,4%
2285446,Kilian Oliver Reinke,BSV Eintracht Mahlsdorf II,24,1,1,1,0,0,13,7,1133,0,21,0.42,0.525,0.083,0,0,11,11,13,1,0.333,0.422,LV,LM,17%,12%
2285761,Rayan Ait Manssour,FC Viktoria 1889 Berlin II,26,16,8,0,0,0,2,9,2090,7,19,0.774,0.893,0.923,1,0.038,7,4,22,1.75,0.583,0.753,LM,ST,8%,4%
2288462,Farouk Ben Mustapha,BFC Meteor 06,9,2,1,2,0,0,5,4,388,0,18,0.144,0.479,0.333,0,0,3,1,8,3,1,0.825,ST,NA,11%,0%
2294556,Oscar Reinaldo Avendano Leon,FC Internationale Berlin 1980,7,2,0,0,0,0,1,4,495,0,30,0.183,0.786,0.286,0,0,1,1,6,1,0.333,0.427,LM,NA,14%,0%
2294557,Sebastian Basaure Larrain,FC Internationale Berlin 1980,1,0,0,0,0,0,1,0,22,0,NA,0.008,0.244,0,0,0,0,0,1,0,0,0.05,NA,NA,NA%,0%
2302529,Adnan Shah,FSV Berolina Stralau 1901,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2305754,Leon Splanemann,BFC Meteor 06,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2313642,Daniel Hölbling,FC Viktoria 1889 Berlin II,4,1,0,0,0,0,0,0,360,0,15,0.133,1,0.25,2,0.5,4,2,2,2,0.667,0.843,ST,NA,50%,0%
2317883,Lukas Czernitzky,VfB Concordia Britz 1916,2,0,0,0,0,0,0,0,180,0,12,0.067,1,0,0,0,3,2,0,1.5,0.5,0.563,TW,NA,100%,0%
2318883,Piet Kühn,VfB Concordia Britz 1916,25,5,0,0,0,0,4,14,1689,0,21,0.626,0.751,0.2,10,0.4,44,27,-2,1.63,0.543,0.776,TW,LM,80%,40%
2319724,Adam Barnat,SC Borsigwalde 1910,13,0,0,0,0,0,7,5,549,0,6,0.203,0.469,0,0,0,6,7,6,0.857,0.286,0.334,LM,RM,23%,15%
2321729,Philip Wieser,VfB Concordia Britz 1916,20,0,0,0,0,0,9,6,1112,0,17,0.412,0.618,0,1,0.05,4,12,8,0.333,0.111,0.299,ZM,LM,25%,20%
2324660,Minyoung Lee,FC Viktoria 1889 Berlin II,1,0,0,0,0,0,0,1,89,0,NA,0.033,0.989,0,0,0,3,1,0,3,1,0.904,NA,NA,NA%,0%
2325752,Omar Mohamed Ibrahim Hassan Ali,VfB Concordia Britz 1916,11,0,0,0,0,0,0,4,918,0,NA,0.34,0.927,0,0,0,7,5,6,1.4,0.467,0.58,ST,ZOM,27%,18%
2328786,Timo Brei,SV Stern Britz 1889,4,2,0,0,0,0,0,0,360,1,NA,0.133,1,0.5,1,0.25,3,4,0,0.75,0.25,0.477,IV,RV,75%,25%
2328813,Lewi Dawit Molalegn,Berliner SV 1892,13,1,0,0,0,0,6,6,677,0,15,0.251,0.579,0.077,4,0.308,12,7,6,1.714,0.571,0.658,ST,ZM,23%,15%
2335873,Pascal Ulrich,TSV Rudow Berlin,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2336484,Ibrahim Celik,BFC Meteor 06,23,1,5,0,0,0,17,6,738,0,47,0.273,0.357,0.261,1,0.043,18,8,15,2.25,0.75,0.664,RM,LM,13%,9%
2338606,Steven Demarr Saunders,BFC Meteor 06,14,0,2,2,1,0,8,4,582,0,14,0.216,0.462,0.143,0,0,10,6,8,1.667,0.556,0.525,RM,LM,36%,7%
2338815,Eric Ekandille,Berliner SC II,6,0,1,0,0,0,0,4,392,0,28,0.145,0.726,0.167,0,0,8,6,0,1.333,0.444,0.485,RM,ST,67%,33%
2339579,Eike Barth,Berliner SC II,9,0,1,0,0,0,4,3,529,0,25,0.196,0.653,0.111,0,0,6,5,4,1.2,0.4,0.45,ST,NA,56%,0%
2341683,Anton Louis Süring,Köpenicker FC,2,0,0,0,0,0,1,1,63,0,NA,0.023,0.35,0,0,0,1,1,1,1,0.333,0.308,LV,NA,50%,0%
2341685,Lennart Will,Köpenicker FC,2,0,0,0,0,0,2,0,11,0,NA,0.004,0.061,0,0,0,0,0,2,0,0,0.013,NA,NA,NA%,0%
2341687,Jamie Dell Bullock,FC Internationale Berlin 1980,18,1,0,0,0,0,10,7,686,0,3,0.254,0.423,0.056,0,0,11,8,10,1.375,0.458,0.456,LV,RV,11%,11%
2341689,Joel Broughton Weeks,FC Internationale Berlin 1980,1,1,0,0,0,0,1,0,35,0,NA,0.013,0.389,1,0,0,0,0,1,0,0,0.08,NA,NA,NA%,0%
2342434,Keita Udo,SV Empor Berlin II,10,0,0,0,0,0,3,3,595,0,12,0.22,0.661,0,2,0.2,7,7,3,1,0.333,0.47,ZM,ZDM,40%,20%
2346194,Süleyman Aktas,TSV Rudow Berlin,13,0,0,0,0,0,12,1,166,0,29,0.061,0.142,0,3,0.231,15,15,-2,1,0.333,0.343,TW,ST,92%,8%
2346195,Ahmad Haj Youssef,TSV Rudow Berlin,27,4,0,0,0,0,17,5,1204,0,19,0.446,0.495,0.148,2,0.074,19,8,19,2.375,0.792,0.765,RM,LM,15%,7%
2356828,Zachariah Mohamed Dukuly,FC Internationale Berlin 1980,4,0,0,0,0,1,4,0,43,0,21,0.016,0.119,0,0,0,0,0,4,0,0,0.027,NA,NA,NA%,0%
2356835,Luca Seeber,Köpenicker FC,7,0,0,0,0,0,0,0,630,0,12,0.233,1,0,2,0.286,13,7,0,1.857,0.619,0.766,TW,NA,100%,0%
2358689,Tobias Brandt,Köpenicker FC,19,3,0,0,0,0,12,4,878,0,7,0.325,0.513,0.158,1,0.053,7,7,12,1,0.333,0.417,RM,ST,21%,16%
2359467,Laurens Cerny,SV Empor Berlin II,21,0,0,0,0,0,7,9,1212,0,20,0.449,0.641,0,3,0.143,17,14,7,1.214,0.405,0.544,ZM,ZDM,43%,14%
2369253,Sebastian Naicker,FC Viktoria 1889 Berlin II,3,0,0,0,0,0,3,0,111,0,31,0.041,0.411,0,0,0,0,0,3,0,0,0.09,NA,NA,NA%,0%
2369259,Marlon Mayen Guzman,FC Internationale Berlin 1980,14,1,0,0,0,0,8,5,554,0,16,0.205,0.44,0.071,0,0,9,5,9,1.8,0.6,0.549,LM,RM,7%,7%
2374048,Nicht öffentlich,VfB Concordia Britz 1916,5,0,0,0,0,0,4,1,84,0,NA,0.031,0.187,0,0,0,0,0,5,0,0,0.044,NA,NA,NA%,0%
2375955,Felix Wittenburg,Köpenicker FC,18,5,0,0,0,0,3,3,1380,0,24,0.511,0.852,0.278,4,0.222,22,14,4,1.571,0.524,0.706,ZM,ST,61%,11%
2375959,Mohamad El-Ali,Türkiyemspor Berlin,2,0,0,0,0,0,2,0,39,0,42,0.014,0.217,0,0,0,0,0,2,0,0,0.046,NA,NA,NA%,0%
2375973,Joao Victor Souza Rosa,VfB Concordia Britz 1916,18,3,0,0,0,0,10,8,755,0,24,0.28,0.466,0.167,0,0,0,0,18,0,0,0.149,NA,NA,NA%,0%
2377145,Leon Merke,TSV Rudow Berlin,2,0,0,0,0,0,0,0,180,0,NA,0.067,1,0,1,0.5,3,1,1,3,1,1.063,TW,NA,50%,0%
2378543,Konstantin Joseski,Berliner SC II,5,0,0,0,0,0,3,1,224,0,NA,0.083,0.498,0,0,0,0,2,3,0,0,0.116,RV,NA,40%,0%
2378545,Alexander Lorenz,Berliner SC II,12,8,2,0,0,0,4,4,788,0,11,0.292,0.73,0.833,3,0.25,15,8,4,1.875,0.625,0.717,ST,ZM,58%,8%
2378546,Nino Zamorano,Berliner SC II,5,0,1,0,0,0,5,0,75,0,22,0.028,0.167,0.2,0,0,0,0,5,0,0,0.039,NA,NA,NA%,0%
2387876,Iven Wiecker,Köpenicker FC,5,0,0,0,0,0,4,0,158,0,NA,0.059,0.351,0,2,0.4,1,1,4,1,0.333,0.435,IV,NA,20%,0%
2389685,Sadjad Rassuli,SC Borsigwalde 1910,7,0,0,0,0,0,4,2,263,0,NA,0.097,0.417,0,0,0,0,3,4,0,0,0.103,ZDM,NA,29%,0%
2393415,Nikita Ovcharov,FC Internationale Berlin 1980,2,2,0,0,0,0,2,0,46,0,NA,0.017,0.256,1,0,0,0,0,2,0,0,0.055,NA,NA,NA%,0%
2394633,Mohammad Kassem,SC Borsigwalde 1910,5,0,0,0,0,0,1,0,413,0,NA,0.153,0.918,0,1,0.2,4,4,1,1,0.333,0.508,TW,NA,80%,0%
2397942,Manuel Pereira,Türkiyemspor Berlin,1,1,0,0,0,0,0,0,90,0,NA,0.033,1,1,0,0,0,0,1,0,0,0.207,NA,NA,NA%,0%
2397943,Rafael Pereira,Türkiyemspor Berlin,1,0,0,0,0,0,0,0,90,0,NA,0.033,1,0,0,0,0,0,1,0,0,0.207,NA,NA,NA%,0%
2405584,Johan Ferney Marin Macareno,SC Borsigwalde 1910,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0%
2409764,Tim Fechtner,SV Empor Berlin II,4,0,0,0,0,0,4,0,102,0,NA,0.038,0.283,0,0,0,0,0,4,0,0,0.064,NA,NA,NA%,0%
2415125,Pajtim Hasalari,BSV Eintracht Mahlsdorf II,1,0,0,0,0,0,1,0,27,0,NA,0.01,0.3,0,0,0,0,0,1,0,0,0.062,NA,NA,NA%,0%
2415808,John Coker,SV Stern Britz 1889,7,0,0,0,0,0,6,0,195,0,NA,0.072,0.31,0,0,0,0,1,6,0,0,0.076,ST,NA,14%,0%
2417264,Aron Murseli,TSV Rudow Berlin,7,1,0,0,0,0,4,2,263,0,NA,0.097,0.417,0.143,1,0.143,9,3,4,3,1,0.846,LM,ST,14%,14%
2419242,David Omilani,Berliner SC II,1,0,0,0,0,1,0,0,22,0,NA,0.008,0.244,0,0,0,0,1,0,0,0,0.05,IV,NA,100%,0%
2430391,Jim Holtz,FSV Berolina Stralau 1901,1,0,0,0,0,0,1,0,7,0,NA,0.003,0.078,0,0,0,0,0,1,0,0,0.016,NA,NA,NA%,0%
2431775,Aaron Sakyi Ankrah,FSV Berolina Stralau 1901,1,0,0,0,0,0,1,0,31,0,NA,0.011,0.344,0,0,0,0,0,1,0,0,0.071,NA,NA,NA%,0%
2441932,Eike Christiansen,FSV Berolina Stralau 1901,1,0,0,0,0,0,0,1,59,0,NA,0.022,0.656,0,0,0,0,1,0,0,0,0.136,NA,NA,NA%,0%
2441933,Finley Püschel,FSV Berolina Stralau 1901,1,0,0,0,0,0,1,0,31,0,NA,0.011,0.344,0,0,0,0,0,1,0,0,0.071,NA,NA,NA%,0%
